id,text,n_crop,n_disease,n_medicine
288-3,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
289-1,茎/n 基/ng 腐/vg 病根/n 腐病/n_disease ，用/p 恶霉灵/n_medicine 和/cc 枯草芽孢杆菌/n_disease 灌/v 墩/ng 。/wj ,[],"['腐病', '枯草芽孢杆菌']",['恶霉灵']
289-2,根腐病/n_disease ，可以/n_new 用/v 络氨铜/n_medicine ，氯溴异氰尿酸/n_medicine ，甲霜恶霉灵/n_medicine ，咯菌腈/n_medicine 或者/c 枯草芽孢杆菌/n_disease 加/v 生根剂/n_medicine 灌根/n_new ，叶面喷施/n_new 磷酸二氢钾/n_medicine 加芸/nr2 苔/ng 素/ag 调理/v 。/wj ,[],"['根腐病', '枯草芽孢杆菌']","['络氨铜', '氯溴异氰尿酸', '甲霜恶霉灵', '咯菌腈', '生根剂', '磷酸二氢钾']"
289-3,茎基腐病/n_disease ，属于土/n_new 传播/vn 疾病/n ，由/p 土壤/n 中/f 残留/v 病菌/n 传染/v 导致/v 建议/n 用/p 25%甲/Mg 霜/n ·/w 霜霉威/n_medicine 125-/wp 187克/q //w 亩/q 喷雾/n_new 50%王铜/n_medicine ·/w 甲霜灵/n_medicine 100-/wp 125克/q //w 亩/q 喷雾/n_new 56%甲/Mg 硫/n ·/w 恶霉灵/n_medicine 600-/wp 800倍/q 液/ng 灌根/n_new 10亿个/q //w 克/q 枯草芽孢杆菌/n_disease 150-/wp 200克/q //w 亩/q 喷雾/n_new 20%二氯/n 异/ag 氰/w 脲/w 酸钠/n_medicine 300-/wp 400倍/q 液/ng 灌根/n_new 30%精/a 甲/n ·/w 恶霉灵/n_medicine 15-/wp 18毫升/q //w 亩/q 喷雾/n_new 3%甲/Mg 霜/n ·/w 恶霉灵/n_medicine 500-/wp 700倍/q 液/ng 灌根/n_new 可以/n_new 用/p 以上/f 药剂/n +生根剂/n_medicine 喷淋/n_new 茎杆/n_new 灌根/n_new 防治/vn ,[],"['茎基腐病', '枯草芽孢杆菌']","['霜霉威', '王铜', '甲霜灵', '恶霉灵', '酸钠', '恶霉灵', '恶霉灵', '生根剂']"
291-1,有/vyou 可能/n_new 是/vshi 烟青虫/n_disease 为害/v 。/wj ,[],['烟青虫'],[]
291-2,辣椒/n_crop 疫病/n_disease ，可用/v 烯酰/n_medicine ·/w 代森联/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 丙森/nr2 ·/w 霜脲氰/n_medicine 、/wn 霜霉威/n_medicine 、/wn 烯酰/n_medicine ·/w 嘧菌酯/n_medicine 、/wn 恶/a 酮/w ·/w 霜脲氰/n_medicine 防治/v ,['辣椒'],['疫病'],"['烯酰', '代森联', '代森联', '霜脲氰', '霜霉威', '烯酰', '嘧菌酯', '霜脲氰']"
291-3,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
292-1,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
292-2,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
292-3,炭疽病/n_disease 用/p 苯醚甲环唑/n_medicine 吡唑醚菌酯/n_medicine 溴/ng 菌/n 氰/w 防治/v ,[],['炭疽病'],"['苯醚甲环唑', '吡唑醚菌酯']"
293-1,叶面喷施/n_new 磷酸二氢钾/n_medicine 加/b 氨基酸/n_medicine 肥/n 缓解/n_new ,[],[],"['磷酸二氢钾', '氨基酸']"
293-2,辣椒/n_crop 紫斑病/n_disease -/wp 缺/v 磷/n 引起/v 的/ude1 生理性病害/n_disease 建议/n 叶面/n 用/v 碧护/n_medicine ＋/w 磷酸二氢钾/n_medicine 喷雾/n_new 调节/n_new 防治/vn ,['辣椒'],"['紫斑病', '生理性病害']","['碧护', '磷酸二氢钾']"
293-3,图片/n_new 不/d 清楚/a ，紫斑病/n_disease 或/c 脐腐病/n_disease 。/wj ,[],"['紫斑病', '脐腐病']",[]
294-1,根系吸收/n_new 不好/ad 缺素证/n_disease ，冲施/n_new 枯草芽孢杆菌/n_disease 养/v 根系/n 生根/vi ，叶面喷施/n_new 氨基酸/n_medicine 加/v 微量元素/nl 缓解/n_new 下/f ，7到/v 10天/qt 喷施/n_new 一次/qv ,[],"['缺素证', '枯草芽孢杆菌']",['氨基酸']
294-2,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
294-3,温度/n_new 不适/a 或/c 用药不当/n_disease 引起/v ，可/c 喷施/n_new 氨基酸/n_medicine ＋/w 磷酸二氢钾/n_medicine ，碧护/n_medicine 或/c 芸苔素内酯/n_medicine 可/v 缓解/n_new ,[],['用药不当'],"['氨基酸', '磷酸二氢钾', '碧护', '芸苔素内酯']"
295-1,用药不当/n_disease ，叶面喷施/n_new 碧护/n_medicine 或/c 芸苔素内酯/n_medicine 缓解/n_new 。/wj ,[],['用药不当'],"['碧护', '芸苔素内酯']"
295-2,注意/v 防治/vn 细菌性叶斑病/n_disease ，用/v 噻菌铜/n_medicine 或者/c 喹啉铜/n_medicine 或者/c 松脂酸铜/n_medicine 或者/c 壬/ng 菌/n 酮/w 防治/v ,[],['细菌性叶斑病'],"['噻菌铜', '喹啉铜', '松脂酸铜']"
295-3,你好/n_new ，注意/v 细菌性病害/n_disease ，防治/v 可/v 用/p 10%中/f 生菌素/n_medicine 1000倍/q 液/ng 3%噻/w 霉/n 酮/w 750倍/q 液/ng 77%氢氧化铜/n_medicine 800倍/q 液/ng 20%噻/w 锉/n 锌/n 750倍/q 液/ng ，喹啉铜/n_medicine ，春雷王铜/n_medicine 交替用药/n_new ,[],['细菌性病害'],"['生菌素', '氢氧化铜', '喹啉铜', '春雷王铜']"
296-1,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
296-2,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
296-3,疫病/n_disease ，用/v 甲霜灵/n_medicine 锰锌/n_medicine ，烯酰吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，克露/n_medicine ，霜疫清/n_medicine 等/udeng 防治/vn 。/wj ,[],['疫病'],"['甲霜灵', '锰锌', '烯酰吗啉', '霜霉威盐酸盐', '克露', '霜疫清']"
297-1,茶黄螨/n_disease ，用/v 哒螨灵/n_medicine ，阿维·哒螨灵/n_medicine ，螺螨酯/n_medicine ，乙螨唑/n_medicine ，四螨嗪/n_medicine ，联苯肼酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['茶黄螨'],"['哒螨灵', '哒螨灵', '螺螨酯', '乙螨唑', '四螨嗪', '联苯肼酯']"
297-2,茶黄螨/n_disease 危害/v ，用/p 阿维哒螨灵/n_medicine ，或/c 阿维螺螨酯/n_medicine 等/udeng 防治/vn 。/wj ,[],['茶黄螨'],"['阿维哒螨灵', '阿维螺螨酯']"
297-3,一茶黄螨/n_disease 危害/v ，建议选用/n_new 阿维菌素/n_medicine 、/wn 哒螨灵/n_medicine 、/wn 螺螨酯/n_medicine 、/wn 联苯肼酯/n_medicine 等/udeng 药剂/n 进行防治/n_new 。/wj 轮换/v 用药/n_new ，5—/wp 7天/qt 一次/qv ，连/ulian 用/v 三次/qv 。/wj ,[],['一茶黄螨'],"['阿维菌素', '哒螨灵', '螺螨酯', '联苯肼酯']"
298-1,炭疽病/n_disease ，可用/v 甲/Mg 硫/n ·/w 异菌脲/n_medicine 、/wn 咪/ng 鲜/a ·/w 丙森锌/n_medicine 、/wn 腈菌唑/n_medicine 、/wn 肟/w 菌/n ·/w 戊唑醇/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 苯/n 甲/n ·/w 嘧菌酯/n_medicine 防治/v ,[],['炭疽病'],"['异菌脲', '丙森锌', '腈菌唑', '戊唑醇', '代森联', '嘧菌酯']"
298-2,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
298-3,炭疽病/n_disease ，用/p 苯醚甲环唑/n_medicine ，吡唑醚菌酯/n_medicine ，咪鲜胺/n_medicine ，溴菌腈/n_medicine 等/v 防治/vn 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '吡唑醚菌酯', '咪鲜胺', '溴菌腈']"
299-1,病毒病/n_disease ，用/p 阿泰灵/nr ，毒/n 氟/n 磷/n 喷雾/n_new 防治/vn 。/wj ,[],['病毒病'],[]
299-2,病毒病/n_disease 危害/vn 使用/vn 香菇/n 多糖/n_new 或/c 盐酸吗啉胍/n_medicine +烯啶吡蚜酮/n_medicine 防治/v ,[],['病毒病'],"['盐酸吗啉胍', '烯啶吡蚜酮']"
299-3,病毒病/n_disease ，用/p 宁南霉素/n_medicine ，氨基寡糖素/n_medicine ，香菇/n 多糖/n_new ，盐酸吗啉胍/n_medicine 等/v 防治/vn 。/wj ,[],['病毒病'],"['宁南霉素', '氨基寡糖素', '盐酸吗啉胍']"
301-1,死/v 棵/q 是/vshi 根腐病/n_disease 危害/vn 。/wj 建议选用/n_new 内/f 吸/v 性/ng 杀菌剂/n_medicine 乙蒜素/n_medicine +甲基硫菌灵/n_medicine 、/wn 溴菌腈/n_medicine 等/v 喷施防治/n_new 。/wj ,[],['根腐病'],"['杀菌剂', '乙蒜素', '甲基硫菌灵', '溴菌腈']"
301-2,根腐病/n_disease 用/p 恶霉灵/n_medicine 加/v 枯草芽孢杆菌/n_disease 灌根/n_new 防治/vn 或/c 用/p 甲基立枯磷/n_medicine 灌根/n_new 防治/vn 或/c 用/p 生根剂/n_medicine 加/v 恶霉灵/n_medicine 加/v 甲霜灵/n_medicine 灌根/n_new 防治/vn ，用药/n_new 做/v 好/a 二次/qv 稀释/vn ，7到/v 10天/qt 用药/n_new 一次/qv ,[],"['根腐病', '枯草芽孢杆菌']","['恶霉灵', '甲基立枯磷', '生根剂', '恶霉灵', '甲霜灵']"
301-3,你好/n_new ，考虑/n_new 根腐病/n_disease ，防治/v 可用精甲/n_new 霜灵/n_medicine 咯菌腈/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 五百倍/mq 液/ng 灌根/n_new ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ，也/d 可/v 用/v 络氨铜/n_medicine ，硫酸铜钙/n_medicine 。/wj ,[],"['根腐病', '枯草芽孢杆菌']","['霜灵', '咯菌腈', '甲霜恶霉灵', '络氨铜', '硫酸铜钙']"
302-1,你好/n_new ，注意/v 细菌性病害/n_disease ，防治/v 可/v 用/p 10%中/f 生菌素/n_medicine 1000倍/q 液/ng 3%噻/w 霉/n 酮/w 750倍/q 液/ng 77%氢氧化铜/n_medicine 800倍/q 液/ng 20%噻/w 锉/n 锌/n 750倍/q 液/ng ，喹啉铜/n_medicine ，春雷王铜/n_medicine 交替用药/n_new ,[],['细菌性病害'],"['生菌素', '氢氧化铜', '喹啉铜', '春雷王铜']"
302-2,炭疽病/n_disease 为害/v ，用/p 苯甲溴菌腈/n_medicine ，咪鲜胺锰盐/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['炭疽病'],"['苯甲溴菌腈', '咪鲜胺锰盐']"
302-3,细菌性病害/n_disease ，47％加瑞农/nrf WP600/x 倍/q 或/c 30％DT/x 可/v 湿性粉剂/n_medicine 600倍/q ，72％农用/b 链/ng 霉菌/n 素/dg 4000倍/q 或/c 水/n 合霉素/n 3000－/wp 4000倍/q ，77％可杀得/n_medicine WP800/x 倍/q 或/c 3％加收/v 米/q AS500/x 倍/q ，3％噻/w 霉/n 铜/n 3000倍/q ，20％龙/n 克/q 菌/n S/vshi */w */w 00－/wp 500倍/q 或/c 中/f 生菌素/n_medicine WP500/x －/wp 600倍/q ，波尔多液/n_medicine 倍/q 量/n 式/k 或/c 20％噻/w 森/ag 铜/n SC500/x 倍/q 或/c 氯溴异氰尿酸/n_medicine WP1000/x 倍/q 。/wj ,[],['细菌性病害'],"['湿性粉剂', '可杀得', '生菌素', '波尔多液', '氯溴异氰尿酸']"
303-1,炭疽病/n_disease ，可用/v 甲/Mg 硫/n ·/w 异菌脲/n_medicine 、/wn 咪/ng 鲜/a ·/w 丙森锌/n_medicine 、/wn 腈菌唑/n_medicine 、/wn 肟/w 菌/n ·/w 戊唑醇/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 苯/n 甲/n ·/w 嘧菌酯/n_medicine 防治/v ,[],['炭疽病'],"['异菌脲', '丙森锌', '腈菌唑', '戊唑醇', '代森联', '嘧菌酯']"
303-2,药害/n_new ，可/c 选用/v 碧护/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],[],['碧护']
303-3,炭疽病/n_disease ，脐腐病/n_disease ，用/p 苯甲溴菌腈/n_medicine 和/cc 螯合钙/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '脐腐病']","['苯甲溴菌腈', '螯合钙']"
304-1,温度/n_new 不适/a ，根系/n 弱/a ，生理性/n_new 缺微肥/n_medicine ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸二轻钾肥/n_medicine ，硼/n 锌/n 镁/n 肥/n 促进/v 缓解/n_new ，根系不好/n_disease ，根部冲施/n_new 水溶肥/n_medicine 腐/vg 殖/w 酸/n 加/v 恶霉灵/n_medicine ,[],['根系不好'],"['缺微肥', '氨基酸二轻钾肥', '水溶肥', '恶霉灵']"
304-2,温度/n_new 不适/a 或/c 根系/n 弱/a 吸收/v 不好/ad 导致/v ，可用/v 腐植酸/n_medicine ，枯草芽孢杆菌/n_disease 灌根/n_new ，促进根系生长/n_new ，叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],['枯草芽孢杆菌'],"['腐植酸', '碧护', '磷酸二氢钾']"
304-3,根系不好/n_disease ，用/v 腐植酸/n_medicine 和/cc 枯草芽孢杆菌/n_disease 和/cc 吲哚乙酸/n_medicine 灌/v 墩/ng 。/wj ,[],"['根系不好', '枯草芽孢杆菌']","['腐植酸', '吲哚乙酸']"
305-1,肥害/n_disease 或/c 药害/n_new 等/udeng 外力/n 损伤造成/n_new 的/ude1 ，不/d 是/vshi 病菌/n 性病/n 害/n 。/wj 可/v 选用/v 碧护/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],['肥害'],['碧护']
305-2,考虑/n_new 高温气害/n_disease 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],['高温气害'],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
305-3,多/ad 考虑/n_new ，天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
306-1,注意/v 防治/vn 细菌性病害/n_disease ，初期/f 可以/n_new 使用/v 喹啉铜/n_medicine 悬浮剂/n 、/wn 乙蒜素/n_medicine 、/wn 噻唑锌/n_medicine 、/wn 叶枯唑/n_medicine 、/wn 氯溴异氰尿酸/n_medicine 等/udeng 进行/vx 喷雾/n_new 防治/vn 。/wj ,[],['细菌性病害'],"['喹啉铜', '乙蒜素', '噻唑锌', '叶枯唑', '氯溴异氰尿酸']"
306-2,你好/n_new ，注意/v 细菌性病害/n_disease ，防治/v 可/v 用/p 10%中/f 生菌素/n_medicine 1000倍/q 液/ng 3%噻/w 霉/n 酮/w 750倍/q 液/ng 77%氢氧化铜/n_medicine 800倍/q 液/ng 20%噻/w 锉/n 锌/n 750倍/q 液/ng ，喹啉铜/n_medicine ，春雷王铜/n_medicine 交替用药/n_new ,[],['细菌性病害'],"['生菌素', '氢氧化铜', '喹啉铜', '春雷王铜']"
306-3,注意/v 细菌性病害/n_disease 导致/v 建议使用/n_new 噻唑锌/n_medicine 或/c 乙蒜素/n_medicine 或/c 中/f 生菌素/n_medicine 或/c 喹啉铜/n_medicine 、/wn 络氨铜/n_medicine 喷施防治/n_new ,[],['细菌性病害'],"['噻唑锌', '乙蒜素', '生菌素', '喹啉铜', '络氨铜']"
307-1,炭疽病/n_disease ，可用/v 甲/Mg 硫/n ·/w 异菌脲/n_medicine 、/wn 咪/ng 鲜/a ·/w 丙森锌/n_medicine 、/wn 腈菌唑/n_medicine 、/wn 肟/w 菌/n ·/w 戊唑醇/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 苯/n 甲/n ·/w 嘧菌酯/n_medicine 防治/v ,[],['炭疽病'],"['异菌脲', '丙森锌', '腈菌唑', '戊唑醇', '代森联', '嘧菌酯']"
307-2,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
307-3,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
308-1,栽/v 的/ude1 太/d 深/a ，肥料/n 使用/v 多/a 了/y ，也/d 有/vyou 根腐病/n_disease 可能/n_new 。/wj ,[],['根腐病'],[]
308-2,大面积/d 考虑/n_new 肥害/n_disease 烧根/n_disease ，湿度/n 太/d 大/a 了/ule 个别/n_new 根部/n 病害/n ,[],"['肥害', '烧根']",[]
309-1,你好/n_new ，检查/n_new 螨虫/n_disease 危害/vn ，防治/v 可/v 用/p 四螨嗪/n_medicine ，阿维哒螨灵/n_medicine ，螺螨酯/n_medicine ，决/d 螨/w 特/d ，联苯肼酯/n_medicine 乙螨唑/n_medicine 防治/vn 。/wj ,[],['螨虫'],"['四螨嗪', '阿维哒螨灵', '螺螨酯', '联苯肼酯', '乙螨唑']"
309-2,考虑/n_new 用药不当/n_disease 引起/v 的/ude1 药害/n_new ，叶面喷施/n_new 磷酸二氢钾/n_medicine 加/b 氨基酸叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 或者/c 碧护/n_medicine 缓解/n_new ,[],['用药不当'],"['磷酸二氢钾', '氨基酸叶面肥', '碧护']"
309-3,用药不当/n_disease ，叶面喷施/n_new 碧护/n_medicine 或/c 芸苔素内酯/n_medicine 缓解/n_new 。/wj ,[],['用药不当'],"['碧护', '芸苔素内酯']"
310-1,辣椒/n_crop 炭疽病/n_disease 疫病/n_disease ，用/p 苯醚甲环唑/n_medicine ，咪鲜胺锰盐/n_medicine ，腐霉利/n_medicine ，氟硅唑/n_medicine ，啶氧菌酯/n_medicine ，吡唑嘧菌酯/n_medicine 等/udeng 药剂/n 加/v 烯酰吗啉/n_medicine 交替使用/n_new 喷雾/n_new 防治/vn 。/wj ,['辣椒'],"['炭疽病', '疫病']","['苯醚甲环唑', '咪鲜胺锰盐', '腐霉利', '氟硅唑', '啶氧菌酯', '吡唑嘧菌酯', '烯酰吗啉']"
310-2,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
310-3,辣椒/n_crop 疫病/n_disease ，幼苗/n 在/p 植株/n 嫩叶/n 出现/v 暗绿色/n_new 水/n 渍状/n_new 病斑/n_disease ，叶柄/n 或/c 茎/n 上部/f 出现/v 褐色/n 腐烂/vi ，病/n 部/q 易/ad 缩/vi 折/vi 倒/vi 。/wj 叶片/n 从/p 叶尖/n_new 到/v 叶缘/n_medicine 均/d 有/vyou 可能/n_new 发生/v ，空气/n 潮湿/a 时/ng 病斑/n_disease 会/v 迅速/ad 扩展/v ，叶背/n_new 病斑/n_disease 可见/c 白色/n 霉/n 状物/n_new 。/wj ；/wf 防治方法/n_new ：/wp 70%代森锰锌/n_medicine 800倍/q ，64%杀毒矾/n_medicine 800倍/q ，银法利/nrf 1000倍/q ，霜霉威/n_medicine 800倍/q ，72%克露/n_medicine 800倍/q ，70%三乙/Mg 磷酸/n 铝/n 500倍/q ，40%甲酸/n 锰锌/n_medicine 800倍/q 每/rz 隔/v 7-/wp 10天/qt 喷/v 一次/qv 。/wj ,['辣椒'],"['疫病', '病斑', '病斑', '病斑']","['叶缘', '代森锰锌', '杀毒矾', '霜霉威', '克露', '锰锌']"
311-1,辣椒/n_crop 炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,['辣椒'],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
311-2,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
311-3,你好/n_new ，注意/v 炭疽病/n_disease ，防治/v 可用/a ，  42·8%氟菌/n_disease 肟菌酯/n_medicine 1500倍/q 液/ng   10%苯醚甲环唑/n_medicine 1500倍/q 液/ng   25%吡唑醚菌酯/n_medicine 1500倍/q 液/ng   75%肟菌戊唑醇/n_medicine 4000//w 6000倍/q 液/ng   45%咪鲜胺/n_medicine 750//w 1000倍/q 液/ng   22·5%啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。/wj 结合/v 二氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
312-1,有/vyou 脐腐病/n_disease 为害/v ，。/wj ,[],['脐腐病'],[]
312-2,畸形/n 及/cc 脐腐病/n_disease ,[],['脐腐病'],[]
312-3,辣椒/n_crop 炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,['辣椒'],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
313-1,茶黄螨/n_disease 为害/v ，阿维·哒螨灵/n_medicine ，螺螨酯/n_medicine ，乙螨唑/n_medicine ，四螨嗪/n_medicine ，联苯肼酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['茶黄螨'],"['哒螨灵', '螺螨酯', '乙螨唑', '四螨嗪', '联苯肼酯']"
313-2,茶黄螨/n_disease 危害/v 建议/n   可/c 用/p 45%哒螨灵/n_medicine 5000-/wp 7000倍/q 液/ng 喷雾/n_new 43%联苯肼酯/n_medicine 2000-/wp 3000倍/q 液/ng 喷雾/n_new 110克/q //w 升/v 乙螨唑/n_medicine 5000-/wp 7500倍/q 液/ng 喷雾/n_new 10%阿维·哒螨灵/n_medicine 2000-/wp 3000倍/q 液/ng 喷雾/n_new 22%阿维/nrf ·/w 螺螨酯/n_medicine 4000-/wp 6000倍/q 液/ng 喷雾/n_new 20·8%阿维/nrf ·/w 四螨嗪/n_medicine 1500-/wp 2000倍/q 液/ng 喷雾/n_new 40%炔螨特/n_medicine 1000-/wp 1500倍/q 液/ng 喷雾/n_new 20%甲氰菊酯/n_medicine 2000-/wp 3000倍/q 液/ng 喷雾/n_new 可以/n_new 使用/v 以上/f 等/udeng 药剂/n 交替使用/n_new 防治/vn ,[],['茶黄螨'],"['哒螨灵', '联苯肼酯', '乙螨唑', '哒螨灵', '螺螨酯', '四螨嗪', '炔螨特', '甲氰菊酯']"
313-3,注意/v 茶黄螨/n_disease 及/cc 病毒/n 感染/v ,[],['茶黄螨'],[]
314-1,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
